machine_id,rows
3889402292,110712
711194,110710
3002780374,110709
4302671845,110709
1226248621,110708
682806,110704
2343482865,110702
3463243153,110695
904566,110694
248791375,110680
449625470,110674
317346628,110669
770712,110660
197871657,110660
2677723694,110657
1436720066,110655
605244181,110654
4479488965,110641
431035689,110637
567376,110635
603115,110624
4478494145,110619
3351473350,110613
988783,110612
1602460219,110609
1698315,110609
207923948,110608
6567494,110601
5247280707,110601
1436481259,110599
6608797,110584
7776882,110578
16918808,110578
63636668,110576
711573,110573
6648752,110572
3305574613,110562
631943,110559
30465086,110558
227415831,110551
765926,110529
4820136386,110519
38746088,110507
908061,110507
4302686426,110492
6219568111,110474
1343516,110471
905071,110461
988445,110457
227445627,110454
988512,110451
216976230,110441
906856,110441
97958666,110434
1094423,110429
2340247,110424
1094137,110415
1979335487,110411
13010515,110410
682456,110407
1093855,110399
4820108985,110396
495767,110383
4100274288,110368
227417539,110349
428232278,110343
2107659403,110340
1436488636,110339
1436304289,110329
907398,110322
1271591,110322
1094576,110318
257406698,110310
1436344400,110303
1270925,110302
257502329,110285
4302192237,110263
1697455,110259
1331690,110259
3312169912,110244
332439904,110242
711581,110242
711242,110241
4678123969,110240
6566790,110239
3894543095,110238
294849420,110236
599793,110208
7222250,110206
4489352322,110203
317487402,110199
1339791,110189
2511817074,110176
257409835,110174
3349153155,110173
1274981,110168
6565385,110166
317330968,110146
294955040,110139
208307852,110135
4259856183,110127
306881505,110117
3571391409,110114
2851625,110110
3408595889,110109
61717844,110099
3585557842,110091
705618,110090
765606,110086
2198122741,110080
5198445143,110076
4246013383,110075
381389,110072
682467,110064
682489,110059
903474,110055
1726343853,110052
501490376,110049
4802103040,110046
4469828987,110028
905650,110015
1691553,110006
317488486,110001
708480354,110000
4182978955,109999
765557,109991
1274706,109986
317302934,109976
431072912,109975
3572012192,109971
216844048,109970
6565162,109958
351598146,109940
491508036,109936
38,109935
317504398,109934
257329852,109931
6565524,109922
1436373187,109916
318359911,109911
167674968,109900
1437037104,109899
4820228101,109898
329150318,109883
3349132089,109883
3584882003,109882
317504380,109878
63686378,109873
227416209,109871
501460463,109868
705786,109864
485231,109850
350588109,109849
6955738,109845
1436721575,109845
1672853,109845
257337203,109843
2887477273,109837
1340793,109833
376263234,109830
2538004,109830
1331726,109829
487391,109827
32064700,109824
4303170206,109816
1436786540,109813
1436357152,109811
766861936,109804
1301957,109804
1340794,109801
2538163,109800
4868193536,109795
97958435,109779
3660229285,109769
351638429,109760
765828,109755
2673215120,109743
317477914,109743
1438500925,109741
4302674230,109737
351661454,109735
38683944,109734
1270871,109725
38121638,109724
8055708,109720
3890240231,109718
3938879895,109717
336032553,109697
6607644,109688
6568015,109681
6566593,109679
4552589688,109679
257499345,109677
376217870,109673
3992001445,109672
4469213375,109667
4100323990,109667
3682498210,109658
6567457,109652
766659,109652
1438790394,109647
294847195,109638
705779,109630
376261457,109625
6569449,109623
228707577,109623
38699454,109615
4479250611,109605
317469463,109595
4246466443,109593
400512653,109590
1303743,109587
155127154,109572
590678842,109566
317808277,109566
3573554840,109564
1272981,109562
1470782053,109558
705814,109556
372629475,109555
257338380,109548
3585173081,109529
38769617,109525
351636167,109517
902931,109514
351650111,109512
97966846,109507
1274238,109506
294847240,109498
1272667,109498
16916548,109494
38678677,109490
6565369,109471
3938690771,109467
431075314,109466
1093685,109464
354454093,109463
906240,109462
1094189,109457
68048625,109453
336047646,109451
1339123,109426
351622935,109418
711477,109414
672515,109413
3802807284,109413
6657827,109410
317487785,109409
866723439,109409
4820073807,109402
1272216,109400
554347872,109398
329248452,109396
854212332,109392
3895076123,109391
317808204,109387
4238481169,109387
1331699,109383
333939770,109378
7776496,109376
227438490,109370
4777372198,109357
2274646917,109350
317488611,109349
1436548397,109349
1436347034,109347
1270362,109345
662221,109342
5297578380,109335
1095258,109331
6640219,109320
30789915,109319
599756,109318
8146608,109318
47743624,109317
6564557,109312
1092735,109311
766873226,109302
711969,109299
97930868,109299
38742345,109290
311349436,109287
336038691,109276
6567999,109271
1439993858,109256
351651827,109253
3418895532,109252
1093041,109239
539041718,109239
257408480,109237
257408570,109225
284786939,109224
705764,109209
16915982,109209
257335620,109197
2851862,109191
2851664,109189
227417991,109182
317489994,109181
7753126,109175
428227302,109175
1437000476,109165
3938682936,109162
257337113,109159
294894051,109149
1274841,109146
6640634,109134
16970346,109134
17504597,109131
294492781,109127
1436331297,109122
1436486817,109121
294847237,109120
4441731036,109118
225959266,109117
765552,109113
1271879,109113
903739,109108
288944646,109106
766872143,109100
1436344094,109089
2887932822,109085
766862017,109084
487399,109084
1436688757,109080
1094682,109076
1094603,109075
2187573791,109074
564439425,109072
257390781,109068
353713004,109068
17014373,109067
6571331,109048
4246553095,109048
7247492,109031
4164472776,109028
1301873,109027
258775332,109020
2274691610,109003
38649395,108999
514820708,108993
4302090224,108989
5796432,108984
1515271582,108976
2601923715,108975
907794,108975
5495692493,108972
2754612660,108971
6607990,108957
1270520,108953
336069993,108948
336036869,108948
6640223,108934
4304798262,108929
4820180720,108924
602949,108922
6566394,108921
7777379,108907
1429172657,108903
1436487910,108897
284791645,108897
3349203058,108893
336062119,108890
1271878,108886
3890245122,108880
1258762,108879
4141895024,108879
1331759,108875
711824,108872
38746124,108858
7781238,108851
4469348937,108849
793221650,108834
4302736858,108834
549330194,108830
317490000,108827
7781490,108824
326169113,108811
1273811,108811
662378,108801
17503842,108797
904510,108797
38732454,108795
421565,108793
4469139605,108789
32092773,108788
1340799,108787
2421448520,108786
4476068249,108781
708535613,108781
257346556,108775
3675676231,108775
4820108984,108766
4477543085,108764
766816,108759
3488049975,108748
340153834,108746
3351469121,108745
2421762192,108741
789362157,108735
69135749,108729
4304181916,108728
1303666,108718
227426679,108717
1429206364,108714
567610,108711
16918684,108710
32061381,108698
1275448,108697
766857120,108689
539122187,108683
1271836,108682
1094188,108682
348769060,108675
3813002360,108669
317472220,108668
280018283,108665
1438531849,108646
4802524391,108645
486702,108644
4478827198,108632
907930,108627
1629639482,108624
257337130,108622
3725143539,108620
1224984462,108620
1269986,108619
2110870765,108613
2852206,108598
711546,108597
257348908,108595
1273027,108592
7776376,108581
317488633,108580
1095177,108579
381386,108575
317495555,108573
6565368,108563
765684,108562
5788687,108560
6567646,108560
2381571381,108556
38644126,108550
567764,108548
8053586,108545
1268528,108539
1233438,108537
3351173455,108534
1335498,108525
284738150,108522
4874280806,108522
38666328,108520
317508563,108514
376218270,108505
1301832,108505
155499430,108497
595672,108493
2367310220,108493
431054202,108487
1275244,108467
351653576,108466
5015607972,108464
3136599470,108453
317488691,108453
681481977,108450
662213,108447
1335495,108447
155470766,108446
1270443,108438
7753127,108437
933622343,108427
207929667,108423
3813419499,108420
711683,108407
1270659,108405
257340267,108404
257505386,108388
4469209777,108385
1338610,108383
6569446,108374
2157964271,108362
934696839,108360
1429179596,108357
773207796,108354
294847236,108354
284007815,108339
16914018,108333
227456200,108331
1272589,108330
4469348383,108326
903066,108324
6595379,108313
317477855,108310
1149939272,108305
283969592,108288
6566426,108287
660255,108280
17525841,108269
3675686663,108267
1651027282,108266
766649,108265
207833329,108260
381133,108248
6607760,108246
789393473,108243
4820213881,108234
2912444829,108228
6566595,108221
4180823210,108219
766872157,108207
1759627756,108205
164153609,108204
257406179,108201
1093819,108195
257413178,108191
705621,108191
711415,108191
734367061,108190
1436371693,108185
724602,108183
3938696188,108181
6567620,108178
336023584,108178
4478561168,108177
317508384,108176
1272586,108175
965473,108174
4478939572,108158
1673659,108150
1332235,108141
352483733,108140
3631250831,108139
904935,108138
766862011,108137
3936487777,108132
14,108124
257406651,108123
4477684993,108119
1203875096,108119
766664,108115
38736651,108115
1094318,108113
3938717398,108113
7712392,108111
317510333,108108
1272155,108102
1436665079,108097
17185509,108096
3936054,108095
1272980,108090
127937773,108081
207833112,108080
4820434724,108075
672428,108071
2106709035,108068
5771783,108063
4239714799,108056
329248550,108051
2887748136,108048
478267543,108041
318418982,108040
171449883,108035
344839454,108032
4094507670,108026
4303169212,108021
2357644740,108017
257503204,108014
5015706926,108006
30905607,108000
418926560,107993
294771557,107985
3663465286,107972
1095269,107961
3915687641,107932
2344000522,107911
5140209174,107901
1437119321,107897
2107214088,107887
336038455,107887
2275067178,107880
317302927,107879
1150457725,107877
6567681,107850
564481036,107850
478267087,107846
3949007738,107842
788393376,107838
336036379,107838
38692945,107834
308239212,107824
599620,107799
6564908,107790
363694326,107790
400451810,107784
6641711,107784
4880419286,107778
6566422,107778
567611,107773
38670060,107770
3938706287,107770
705771,107770
4302223220,107766
789152728,107763
766873233,107762
711985,107762
717262,107758
4551818422,107747
567929,107746
46274553,107739
711237,107735
1807069,107732
766873236,107726
854764897,107725
4304784078,107724
4304819219,107713
1436370572,107692
317508379,107687
257337116,107686
3602529582,107672
4514771831,107672
353619378,107657
2107146440,107653
6567861,107651
938210976,107639
6640103,107638
4477517044,107634
1331704,107628
351605925,107627
4486296931,107626
317302922,107623
705775,107620
1269401,107612
1094095,107607
257347032,107600
352504239,107592
1339089,107592
961743837,107588
1436310537,107584
4881207024,107584
4477557836,107577
1436351106,107573
305378235,107564
1095516,107559
1340806,107556
711482,107540
1332222,107540
3084812146,107538
1272934,107537
6565516,107534
84891045,107530
400468858,107528
3338579772,107526
854805938,107522
659891330,107517
1429205976,107515
4469152847,107512
766000,107506
708463900,107504
1339095,107500
352498692,107489
2787067863,107487
1365787255,107485
4303324432,107476
1271190,107474
4512411831,107468
927840106,107467
1271216,107466
317808394,107466
437176891,107463
308511014,107462
3938905087,107461
317508493,107448
2006550997,107442
6565007,107439
257338293,107435
1274073,107427
1341724,107423
1332256,107418
1094595,107418
1094510,107407
2275635043,107392
1436351414,107390
257330892,107387
4304754696,107348
6641550,107347
4302816019,107339
1306118,107335
351664199,107334
1437072607,107320
6639224,107317
1269397,107316
351605918,107315
63691342,107312
1274575,107311
1304089,107311
786742987,107309
4239638414,107304
660385,107301
1303745,107300
1436370441,107293
4302220327,107281
231692306,107278
1698375,107276
7777822,107274
6608514,107269
905560,107268
1271834,107268
3717718553,107267
351650772,107263
3935488540,107263
6565361,107255
317486392,107245
2852572,107231
446200481,107229
1332189,107226
711528,107222
30787958,107218
1270932,107209
1271728,107196
1268696,107196
711287,107196
2903760813,107190
4303326359,107185
672301,107177
711391,107171
2596068097,107169
317497086,107165
6567686,107165
17504540,107148
3890186029,107147
662363,107145
662206,107141
6567822,107131
3803566506,107127
84878493,107097
418566,107096
431045906,107094
6641712,107091
926258178,107086
105833151,107082
1436377758,107082
3357722950,107078
3914729732,107075
1331713,107074
351701759,107065
1334011,107062
1436529948,107061
13495228,107060
3940638350,107049
4820138112,107047
1094641,107046
1436344333,107044
294823162,107037
6949985,107033
4477458156,107030
6608771,107023
3872551682,107003
988699,106993
351675472,106992
2594786,106983
638347,106980
2851667,106977
6567284,106976
257406178,106974
309438151,106970
1269089,106969
1093829,106959
6570711,106950
711537,106948
1093559,106948
1340762,106948
1274445,106935
4101198132,106934
1322469,106931
979141,106923
376362776,106923
317489978,106918
554347422,106917
1272588,106914
3571864010,106912
4304847727,106909
38662458,106906
6564754,106894
318473412,106892
351640886,106890
1119510679,106888
280018287,106885
3895742914,106884
2312117481,106877
1436651652,106867
4302684542,106863
4303413751,106862
2697759173,106857
30787931,106852
418695,106850
4469376741,106846
6641547,106845
1094229,106843
660410,106842
1340344,106842
124586467,106839
564504144,106836
711483,106836
2831075698,106828
336074059,106824
2568658916,106820
336061847,106819
766861940,106815
215890733,106808
317487213,106808
227399618,106796
2787015531,106791
318359908,106783
2009535838,106780
431073236,106779
317471772,106778
318389889,106773
317477913,106752
1274790482,106740
317488639,106738
3359046921,106732
854267190,106728
1093604,106727
4304060037,106725
1332003,106723
317803384,106721
336038701,106719
705753,106718
2595723273,106713
6566573,106711
3241277733,106707
4489117542,106705
1437107365,106704
2197218896,106702
400611972,106702
3545635053,106701
3938673172,106695
3349946169,106694
6568154,106693
4100268983,106687
1436491024,106681
631947,106675
1273215,106662
351662441,106656
3938740449,106655
3605580468,106652
1273499,106641
317468397,106640
1303327,106634
778828084,106631
934771887,106626
336055586,106626
1340060,106614
1271316,106609
317469423,106603
431050273,106596
1266955080,106594
351662786,106589
682782,106584
704517089,106578
226252489,106576
711468,106566
1094367,106566
908177,106565
484766849,106565
711218,106563
227439987,106563
369905726,106557
711419,106555
797798348,106554
717319,106543
906287,106541
1299705,106530
646426969,106529
711508,106528
1436561000,106523
17503795,106518
1437023638,106516
6955717,106516
3996030501,106515
317330953,106514
7781372,106513
903434,106513
1436323714,106499
1436345330,106495
317808275,106486
3198220573,106485
1332110,106483
379076362,106478
4660680769,106477
317477956,106474
765897,106468
907208,106463
400426733,106459
682775,106450
1094687,106439
82719044,106436
1338957,106435
705723,106431
16918865,106424
376211452,106418
567382,106405
906376,106402
294854999,106399
317487297,106399
351662258,106396
647588099,106392
1269715,106384
332567972,106382
4478598084,106379
290868679,106371
567483417,106370
3938737313,106370
904304,106356
63702754,106346
2852418,106343
351639643,106338
2893929809,106337
431047842,106336
1301575,106334
3890328244,106334
5918146152,106334
6641413,106325
1436472882,106314
317302891,106309
7776859,106307
1315211,106304
351647935,106303
2421068435,106303
6641577,106298
1438250730,106294
4478536580,106288
979582,106284
789567289,106284
35577445,106284
2432893858,106280
351636672,106278
2196838917,106277
902882,106275
7819709,106271
329249172,106265
7195344,106248
38744085,106235
1436501713,106232
207768792,106225
351613855,106221
336062106,106216
3352152956,106215
2786988877,106213
2198001960,106205
3083499443,106198
3126180040,106185
257495683,106183
1301956,106180
6955745,106170
30788622,106167
284739139,106166
381234,106161
216841516,106156
6639226,106155
902401,106153
2357716390,106153
1339777,106147
902896,106144
225796510,106143
6568303,106126
2854214373,106125
6568401,106120
2514787991,106120
351640868,106111
4337998263,106098
956430987,106094
336021460,106094
4478537252,106093
711886,106087
13235184,106076
1438356330,106073
1335698,106071
336025699,106059
854812624,106054
63619231,106052
6639220,106051
1215174106,106038
6641402,106036
6641434,106033
1302286,106031
227418074,106031
903478,106028
2698807643,106026
2343740141,106018
431071265,106011
4550645196,106005
1269577,106003
1302503,106000
351626722,105999
6570695,105998
2248361096,105993
38748978,105993
4488945575,105974
905988,105974
1270518,105974
3545675761,105968
609946151,105966
2595786312,105950
1429170390,105948
317808266,105946
4245954787,105940
2357729219,105931
4477243396,105927
711085,105925
3416839261,105923
38653355,105918
449604178,105913
906698,105912
1271529,105912
4802129608,105907
16914109,105902
4346466101,105892
4246089442,105891
336061587,105884
2596104845,105877
907085,105866
16915959,105859
1465138063,105857
4156739964,105853
599757,105852
487402,105842
854299966,105840
32060087,105831
3689296354,105830
906387,105823
6566739,105821
3738987584,105819
4116839605,105804
1437064881,105803
788431475,105800
4478515134,105798
333939374,105791
682275,105787
4820854840,105783
1272650,105781
216881161,105777
5089714366,105765
4874113956,105764
294894819,105759
906987,105759
4302097367,105759
904514,105755
336038557,105753
4479623702,105750
7776486,105742
6571124,105742
1339794,105740
854208739,105737
7776499,105725
6640221,105722
376217912,105720
4699356413,105719
682246,105712
376211538,105709
6563873,105708
257407745,105706
1436359853,105704
905328,105697
1436301564,105695
257409935,105694
956209140,105692
431052920,105677
766057,105676
711461,105676
5774826,105661
6607978,105660
724625,105654
351622677,105650
2113042883,105647
3890240356,105635
2096833715,105628
778737698,105625
2435230407,105615
3267647553,105608
336069364,105598
317488632,105598
294847093,105596
430451198,105580
1436787006,105571
294934180,105566
431072784,105562
3890185220,105561
4304785289,105558
2671563737,105556
1270522,105554
6567473,105545
3584822123,105539
227397838,105538
6566933,105532
431081448,105531
1698267,105530
351634303,105530
38643398,105528
2006641853,105523
5069302039,105522
988233,105522
567599,105508
227436341,105505
330337178,105499
1273723,105499
280018470,105491
2095296309,105487
1822520,105484
7776858,105482
418585,105479
4477516312,105478
8052789,105474
4303412517,105458
1823626,105457
907803,105449
3821194097,105447
1335910602,105441
63684076,105433
2511886220,105428
660402,105426
567335,105422
638356,105418
1338631,105418
2790387858,105416
4477653527,105411
711368,105410
7124409,105397
759590120,105396
1706180935,105385
459756757,105381
959050,105379
368695836,105378
771938833,105375
3940680452,105366
1841542,105365
257409836,105363
336061941,105355
929612868,105345
1095481,105331
6566561,105329
317808273,105329
351652725,105321
38691774,105320
418923855,105320
4304077574,105318
1303885,105314
6565398,105308
704567268,105307
595665,105302
4820073668,105302
1602373874,105295
2596672343,105290
317302977,105283
4820261784,105282
336035837,105275
12977675,105272
3826540,105272
711484,105271
2161770123,105269
974254,105268
351613872,105267
418901624,105266
2097416171,105264
1271892,105262
6659989,105255
1338596,105250
4535558897,105249
418581,105249
336021546,105247
903743,105245
410756628,105244
280018658,105236
272173894,105229
1275109,105224
6567412,105223
336048069,105219
1273030,105218
2543650960,105214
372629248,105214
446173168,105211
1436521108,105210
6608677,105208
6639218,105203
3890486144,105196
1339142,105196
336060726,105195
351640491,105181
599794,105177
1436334094,105168
3735779,105167
284739811,105165
1302498,105162
38700108,105159
38682434,105155
7777830,105154
1302489,105149
1436306605,105143
317808229,105142
105387257,105133
226005420,105128
351653602,105118
708500956,105115
336068437,105108
1436303047,105105
854253137,105104
6608523,105103
1438969263,105100
294772488,105099
1271530,105095
854240832,105094
351655433,105088
4820115855,105084
2072489014,105081
82786894,105072
2597078579,105060
280036725,105056
6565306,105054
336037257,105040
430388843,105040
1094506,105039
711173,105036
1479089188,105033
1271936,105027
4246483629,105025
317497834,105023
7777261,105018
318350734,105014
6683977,105009
1273453,105007
418588,105004
1918728792,105000
1271590,104999
294902503,104999
294995400,104997
3829186,104997
682376,104972
450080747,104969
226006676,104964
336036388,104963
4167922683,104953
711137,104949
6565047,104943
3605498876,104939
1199240546,104935
3890452312,104934
1437333880,104933
257337175,104928
257347150,104927
3890224606,104915
2431551898,104915
2643620581,104911
3865219503,104911
1602438172,104909
284738152,104909
3128133068,104906
1094424,104903
317499456,104900
602981,104897
1436664811,104894
38737508,104893
336021466,104891
1221050427,104890
329150646,104887
798502088,104885
317508507,104883
2538155,104875
317477817,104870
317508468,104870
351607177,104870
351653579,104867
336073906,104866
1331701,104866
1301920,104865
484490507,104854
317472218,104854
1205658522,104847
631942,104847
711841,104847
228617778,104846
1269621,104845
478267805,104844
6565364,104841
903472,104834
711372,104828
6565399,104820
4303234304,104815
708542796,104812
317497174,104812
1272611,104809
257337213,104805
2381362608,104795
8055071,104792
4302672378,104790
1761001936,104790
672514,104786
1270363,104786
7731984,104783
904210,104774
1302387,104756
2498629190,104753
372629247,104750
6567288,104749
1093421,104747
717310,104727
1338899,104725
2853955965,104716
716061,104716
3539540276,104714
216881135,104712
4301941405,104707
705826,104704
1271272,104697
1271884,104695
1274030,104694
1221270123,104686
1436313838,104684
376229316,104683
294772556,104681
16914101,104681
6570677,104675
1302396,104674
766863,104672
672513,104664
2712885703,104663
294816858,104647
181833333,104645
1332278,104638
38699430,104637
227387051,104635
1436533873,104635
351662846,104635
6568111,104633
317495560,104630
219393952,104620
351634425,104618
2422434768,104616
1094425,104614
4271053886,104612
599601,104605
1268206,104602
6565513,104597
4820096260,104596
2107343102,104589
336037217,104588
16914012,104584
4373508182,104580
317468385,104577
2113526691,104573
766862020,104573
336062048,104568
6570700,104567
705821,104563
4820274279,104562
337866550,104562
3550322224,104560
3181310997,104550
705629,104549
317495507,104548
1319905,104546
207599638,104546
905626,104544
430388230,104544
1093479,104543
602954,104541
336021543,104537
4304051942,104531
351622245,104528
1272097,104523
6570694,104523
537747028,104520
4304842826,104517
478267594,104511
613875734,104507
3584281262,104506
5242994244,104501
227433054,104489
1439847283,104487
906649,104486
317472719,104480
2372872938,104472
1340743,104471
266695914,104470
3081516453,104470
1436533716,104470
711262,104468
294855003,104467
317808180,104464
711355,104459
323143776,104458
1315329,104454
1436667056,104453
294847196,104450
400480289,104439
990618865,104438
7222370,104437
351627529,104437
274593001,104434
2197623901,104430
8055699,104429
2852051,104423
1302246,104418
1306107,104410
7760773,104409
766874302,104408
3462348160,104402
5068934938,104393
2596402168,104388
3571384168,104384
1437119225,104380
930733447,104380
294983444,104376
1650130756,104370
1436372959,104367
16917166,104355
4303907427,104351
318388082,104344
153872670,104340
295002673,104337
2421729495,104330
351639637,104327
662211,104321
317341673,104319
4304152435,104319
294963310,104318
257407416,104311
257499200,104309
1273804,104309
3312804711,104307
97958667,104307
317807131,104302
32064695,104300
2287683436,104295
3957380417,104277
1436474411,104277
905033,104275
682790,104274
336069449,104274
351638140,104273
708448816,104273
294911208,104269
364627058,104266
682417,104265
1270318,104259
3682790887,104254
854831961,104247
711697,104240
6608804,104239
38707774,104239
257500428,104237
418741486,104235
6641427,104232
351652777,104230
906648,104228
6565183,104224
317484322,104219
257351432,104217
1319472894,104216
3349754684,104213
400501108,104212
317808276,104209
336074106,104206
226120622,104204
1331904,104193
1340379,104192
82786230,104191
317346559,104190
351632603,104190
7111391,104177
7777256,104173
567383,104170
381384,104166
4302111877,104162
906647,104152
227436553,104148
6567973,104142
4478549581,104140
3779407850,104134
3682855271,104131
3878814353,104118
1340463,104115
280018449,104112
1095170,104110
929549704,104104
1270507,104096
3677160712,104091
1338903,104086
2594787,104085
1436332954,104078
538047609,104077
3231173959,104076
567924,104073
3231164142,104072
3349962080,104068
82731000,104064
590638613,104058
294871019,104048
1438338695,104038
4304106559,104037
1270808,104033
372626592,104033
3625290109,104032
351642848,104027
655565744,104023
333938908,104020
766874974,104020
4303333558,104002
6566265,103992
2433597659,103983
1470434722,103979
294935117,103976
351604750,103971
336047452,103970
711369,103968
906119,103962
336021530,103960
3813489575,103957
539069560,103944
789152995,103935
284738102,103933
6571217,103931
765983,103923
317497832,103921
351650166,103913
418564,103912
156780563,103904
4153244619,103904
4303269227,103899
1095518,103897
1436731225,103897
4470052651,103893
1808649761,103888
1438166498,103888
294847211,103875
2006666646,103874
4478627980,103873
7753128,103872
3351129364,103870
1436495192,103870
336045945,103869
280018672,103864
938213862,103864
1274072,103859
317302974,103856
227389435,103852
257338300,103850
257330890,103845
6608817,103843
1436348411,103842
717315,103840
32065198,103840
4476495182,103837
4469156206,103834
400709656,103823
855743221,103817
711630,103813
17503877,103813
37368520,103811
156617794,103799
995867316,103793
587047536,103793
1338949,103788
904978,103785
317495564,103783
710975,103779
4477658298,103775
3938910974,103772
6220020360,103772
6569551,103756
4479131725,103755
336030340,103753
839322051,103751
765906,103750
227417922,103744
682256,103739
3866774881,103737
63735253,103729
3936580988,103726
351662700,103724
6595383,103719
4478967491,103715
1203874836,103707
4379229938,103705
4795997176,103704
902377,103689
6567493,103687
82795413,103686
317311052,103684
601132397,103681
602946,103679
63683748,103678
903232,103665
4476641148,103663
3349157760,103657
1320016,103655
6641417,103650
711219,103645
1304524039,103643
711943,103642
257330888,103641
7781389,103639
1436305011,103631
4100270689,103630
1436331334,103625
705831,103624
4478798541,103621
1436356435,103615
1034794,103614
845743967,103613
2207100783,103607
6565375,103605
1271681,103594
1450132848,103593
1274122,103589
554448185,103575
1439722967,103572
855173801,103571
257346371,103568
336030210,103564
5297295004,103559
4134548718,103551
711526,103551
6568136,103549
1429197279,103546
257495887,103545
1429172637,103543
3143806165,103543
603131,103537
288944633,103535
317330975,103529
766862008,103511
2856938174,103510
2508447313,103508
705773,103507
711629,103507
1271263,103499
4346222838,103499
16916848,103498
616432043,103485
351642702,103485
1271843,103478
351619554,103478
4509651719,103473
769501279,103471
2098371268,103467
1436514310,103464
336025414,103460
38751546,103450
4303169092,103444
711998,103436
305379417,103433
317488460,103423
1438572734,103415
351613867,103413
5655258253,103411
284756108,103407
8055077,103404
634705,103400
6568417,103397
3938717987,103395
288806449,103384
2441406994,103380
257406228,103380
6955599,103371
351638035,103357
16914092,103352
257409745,103346
288799468,103343
660235,103335
418535,103334
765686,103332
431045917,103322
1602427161,103321
8055065,103321
3375704979,103320
318351202,103318
4303419968,103313
317489292,103311
317504396,103311
6566439,103305
430397104,103305
258722534,103303
4497569665,103303
6566789,103298
538680798,103297
766873231,103295
1436303850,103294
2072117986,103294
1271119,103293
5461168827,103283
336036389,103280
3582469736,103280
351619784,103279
5656207113,103276
431035553,103274
602972,103273
38738418,103272
7195347,103269
1093209,103259
1093607,103254
3938744979,103254
2054984604,103230
631945,103225
7781210,103223
1436494886,103221
2801698909,103220
16918685,103220
6640085,103214
16914032,103213
7777243,103208
228695963,103201
336074324,103200
1273086,103191
45,103188
323143786,103184
257331347,103183
317487291,103182
4469367408,103181
6565534,103179
451320126,103177
294901601,103174
336032827,103173
1436369231,103171
6568159,103171
1199393912,103170
988653,103165
6566576,103163
257335596,103150
295005077,103149
2196941080,103134
927964999,103129
616325418,103128
241210089,103125
400639466,103125
351638107,103121
4080046004,103110
8055717,103110
30788847,103103
336051825,103099
1272487,103095
294823361,103093
317488418,103092
317472765,103086
1095628,103085
4142759100,103083
854764722,103076
4479011383,103076
2274473837,103071
486805,103071
4135362335,103070
711942,103066
336061757,103057
6565312,103056
906062,103056
5,103055
226117568,103052
1335585,103052
1094553,103051
1436350589,103051
6641405,103050
294934182,103048
616254272,103046
549378122,103040
30271595,103028
6641576,103017
1436491838,103016
436886661,103014
17504053,103010
2097464993,103008
257346177,103005
904721,102997
280018528,102992
4246716856,102989
284797933,102988
292324342,102987
309401918,102983
38646841,102979
902903,102979
3622440393,102976
16908989,102966
257338074,102966
1094639,102966
6569972,102964
766810,102958
336048011,102957
6566751,102957
4388303,102950
4469198816,102945
82742338,102942
1272169,102940
2888702602,102938
257348066,102933
3349152864,102926
3813386963,102920
317484439,102920
257408563,102917
905774,102912
208016336,102901
4816607231,102899
6565340,102896
3938708294,102896
907496,102895
376293621,102888
437179145,102885
317487855,102885
97960088,102872
4302800273,102866
38675387,102863
704544056,102860
759655002,102858
294847182,102850
1302287,102845
4238486128,102843
3936545261,102837
3733058,102835
465223854,102832
8055054,102828
478289007,102820
938210540,102812
63618668,102805
1694845875,102805
82756229,102799
4489088773,102793
431045485,102793
4497606319,102792
257337080,102787
634703,102785
3128124342,102776
1436291108,102770
1478958061,102765
38735205,102762
171437833,102760
705726,102757
7716048,102749
929497020,102746
257495715,102740
4303292966,102737
705652,102733
225807313,102729
336041052,102729
4820028537,102727
294816712,102717
381378,102715
336053721,102707
351627428,102695
1333009,102694
6566579,102691
6640218,102688
904982,102686
376241280,102682
4820095595,102682
1269807,102674
84857078,102673
6567628,102671
4469989152,102667
662198,102662
4489316348,102661
317484335,102660
4022907564,102660
4322802892,102653
336061649,102638
1274988,102636
1301804,102635
1338901,102628
699687291,102626
2605466924,102624
351605901,102621
351617798,102610
1436697693,102601
660766,102600
294933859,102599
3351123528,102594
84899412,102593
38692944,102589
329272890,102588
41,102583
328881104,102580
1436530746,102578
4302736886,102577
368695780,102576
1340153,102570
30269957,102570
400941259,102569
82789745,102568
3231094147,102567
1273631,102567
436890715,102561
317346623,102560
929532357,102559
317497836,102557
370120901,102555
1436493891,102533
225797468,102532
699867991,102530
1436828557,102528
3802832729,102507
2106709501,102502
82732364,102497
3349150467,102497
554338231,102492
6607745,102490
351604835,102486
854225269,102481
30270662,102469
351650064,102460
16914028,102459
317486393,102457
431035687,102454
294872323,102442
317504350,102438
351622248,102435
602951,102425
257348892,102424
400426650,102422
2484941123,102421
711699,102419
711008,102419
6963258,102418
6567817,102415
904000,102415
2380601017,102414
4470023802,102413
6607769,102412
1338612,102402
39388592,102401
1269762,102400
351640911,102396
70169724,102393
906109,102392
4302594773,102388
277452033,102384
2108188960,102380
370130410,102379
486826,102378
907495,102368
351634839,102368
766861937,102367
376229315,102366
16914017,102362
3914703948,102361
97923435,102357
759594512,102357
716058,102355
765537,102354
8055084,102354
672433,102353
6639216,102351
317477828,102346
317488529,102346
284738105,102345
368690647,102343
6641553,102337
336025460,102333
351642852,102331
104696537,102327
